DateTime,Vehicles,AQI,CO2 Emissions (g/km),NOx Emissions (mg/km),PM2.5 Concentration (µg/m³),Pollution Category,Temperature (°C),Humidity (%),Wind Speed (km/h),Atmospheric Pressure (hPa),Area
12-11-2015 02:00,15,229,158,427,85.48,Very Unhealthy,34,42,17.94,1009.95,Miyapur
12-11-2015 03:00,12,162,335,200,9.04,Unhealthy,31,49,18.97,1002.01,Ameerpet
12-11-2015 04:00,13,111,153,226,104.48,Unhealthy for Sensitive Groups,44,30,15.61,991.63,SR Nagar
12-11-2015 05:00,9,290,240,254,12.33,Very Unhealthy,31,54,9.33,986.03,Kukatpally
12-11-2015 06:00,14,235,280,275,141.88,Very Unhealthy,40,46,18.92,1039.95,Kukatpally
12-11-2015 07:00,13,101,387,41,75.56,Unhealthy for Sensitive Groups,34,86,9.99,1018.04,Ameerpet
12-11-2015 08:00,15,61,112,270,145.36,Moderate,26,66,21.52,1049.13,Gachibowli
12-11-2015 09:00,27,88,152,166,8.75,Moderate,44,69,7.11,1039.07,Banjara Hills
12-11-2015 10:00,39,179,372,144,82.26,Unhealthy,21,27,11.03,988.18,Ameerpet
12-11-2015 11:00,40,180,277,408,37.8,Unhealthy,16,74,17.51,1040.98,SR Nagar
12-11-2015 12:00,36,162,395,267,97.91,Unhealthy,17,61,18.85,1034.33,Ameerpet
12-11-2015 13:00,34,150,319,275,77.24,Unhealthy for Sensitive Groups,31,86,20.06,1049.14,Ameerpet
12-11-2015 14:00,33,162,153,404,87.09,Unhealthy,19,39,21.01,1042.21,SR Nagar
12-11-2015 15:00,28,233,110,62,57.15,Very Unhealthy,31,64,9.55,1005.01,Kukatpally
12-11-2015 16:00,30,130,93,321,12.47,Unhealthy for Sensitive Groups,38,54,26.78,1024.93,SR Nagar
12-11-2015 17:00,26,236,284,49,20.38,Very Unhealthy,31,39,0.9,1024.61,Kukatpally
12-11-2015 18:00,30,162,395,195,129.49,Unhealthy,41,43,5.65,1045.89,Ameerpet
12-11-2015 19:00,35,51,147,256,106.9,Moderate,31,76,2.1,992.11,Gachibowli
12-11-2015 20:00,38,179,207,478,116.56,Unhealthy,16,74,20.15,1010.89,Ameerpet
12-11-2015 21:00,34,269,105,85,22.79,Very Unhealthy,16,28,8.21,1020.68,Kukatpally
12-11-2015 22:00,30,103,263,461,12.14,Unhealthy for Sensitive Groups,42,35,5.97,980.42,Ameerpet
12-11-2015 23:00,27,136,216,101,7.51,Unhealthy for Sensitive Groups,36,74,14.42,990.24,Ameerpet
13-11-2015 00:00,24,278,370,230,80.66,Very Unhealthy,37,77,18.57,1025.31,Kukatpally
13-11-2015 01:00,21,273,185,214,77.63,Very Unhealthy,19,83,18.58,1013.06,Miyapur
13-11-2015 02:00,16,274,103,123,21.04,Very Unhealthy,15,68,16.72,998.09,Miyapur
13-11-2015 03:00,16,178,273,91,55.26,Unhealthy,15,48,29.76,993.25,Ameerpet
13-11-2015 04:00,13,196,248,420,81.88,Unhealthy,33,26,25.81,1032.87,SR Nagar
13-11-2015 05:00,11,175,115,396,102.99,Unhealthy,44,88,7.17,1014.8,SR Nagar
13-11-2015 06:00,13,179,180,236,122.45,Unhealthy,16,21,22.76,1000.19,Ameerpet
13-11-2015 07:00,15,102,113,432,98.0,Unhealthy for Sensitive Groups,35,52,17.08,1003.94,Ameerpet
13-11-2015 08:00,17,221,118,31,9.35,Very Unhealthy,26,67,2.12,1033.38,Miyapur
13-11-2015 09:00,18,267,290,218,89.98,Very Unhealthy,40,56,1.49,1006.22,Miyapur
13-11-2015 10:00,24,209,309,485,17.75,Very Unhealthy,20,49,23.99,1007.5,Miyapur
13-11-2015 11:00,41,247,358,454,86.91,Very Unhealthy,37,60,16.35,1016.11,Kukatpally
13-11-2015 12:00,29,209,159,431,59.52,Very Unhealthy,18,23,17.14,984.2,Kukatpally
13-11-2015 13:00,25,296,317,281,46.52,Very Unhealthy,37,58,10.09,1030.44,Kukatpally
13-11-2015 14:00,25,117,251,389,74.85,Unhealthy for Sensitive Groups,25,43,27.91,986.3,SR Nagar
13-11-2015 15:00,26,232,138,334,60.31,Very Unhealthy,38,69,21.4,1042.04,Kukatpally
13-11-2015 16:00,25,252,101,137,125.39,Very Unhealthy,41,56,27.83,1017.92,Miyapur
13-11-2015 17:00,24,233,317,351,37.84,Very Unhealthy,31,72,2.98,1045.91,Miyapur
13-11-2015 18:00,26,172,375,257,24.82,Unhealthy,45,44,17.51,1008.17,Ameerpet
13-11-2015 19:00,24,194,173,282,126.36,Unhealthy,20,50,19.13,1048.84,Ameerpet
13-11-2015 20:00,28,87,323,198,40.29,Moderate,38,57,3.78,1022.69,Gachibowli
13-11-2015 21:00,22,73,90,340,9.67,Moderate,19,77,10.39,988.64,Gachibowli
13-11-2015 22:00,23,118,196,479,61.11,Unhealthy for Sensitive Groups,34,72,6.44,1019.39,SR Nagar
13-11-2015 23:00,18,165,344,437,123.76,Unhealthy,16,69,29.53,983.66,SR Nagar
14-11-2015 00:00,21,147,91,309,67.62,Unhealthy for Sensitive Groups,20,23,16.3,1010.81,Ameerpet
14-11-2015 01:00,20,247,233,237,73.16,Very Unhealthy,36,71,9.46,1027.12,Miyapur
14-11-2015 02:00,15,263,117,306,11.84,Very Unhealthy,25,50,19.93,989.44,Miyapur
14-11-2015 03:00,13,188,210,245,108.1,Unhealthy,45,33,19.79,991.5,SR Nagar
14-11-2015 04:00,10,289,304,243,54.84,Very Unhealthy,30,20,10.42,1033.36,Kukatpally
14-11-2015 05:00,10,193,222,369,110.65,Unhealthy,30,62,29.82,999.05,Ameerpet
14-11-2015 06:00,12,146,133,192,64.59,Unhealthy for Sensitive Groups,15,78,24.27,1039.8,Ameerpet
14-11-2015 07:00,9,250,103,268,81.4,Very Unhealthy,23,80,12.01,1023.0,Kukatpally
14-11-2015 08:00,11,173,200,100,90.48,Unhealthy,42,60,19.8,1018.27,Ameerpet
14-11-2015 09:00,15,236,198,118,33.55,Very Unhealthy,41,37,21.32,1007.65,Miyapur
14-11-2015 10:00,16,119,240,249,47.63,Unhealthy for Sensitive Groups,20,79,5.21,1047.12,Ameerpet
14-11-2015 11:00,16,257,153,22,89.91,Very Unhealthy,30,88,26.34,1023.71,Miyapur
14-11-2015 12:00,12,142,264,470,124.33,Unhealthy for Sensitive Groups,43,78,24.78,985.47,SR Nagar
14-11-2015 13:00,11,52,271,188,144.41,Moderate,17,61,22.67,1008.58,Gachibowli
14-11-2015 14:00,14,197,299,191,81.0,Unhealthy,34,55,6.68,988.6,SR Nagar
14-11-2015 15:00,16,236,200,487,15.72,Very Unhealthy,42,59,4.09,1031.42,Kukatpally
14-11-2015 16:00,18,213,288,155,143.62,Very Unhealthy,41,49,5.42,997.5,Kukatpally
14-11-2015 17:00,13,196,379,305,66.01,Unhealthy,18,30,2.79,981.14,SR Nagar
14-11-2015 18:00,17,139,243,106,19.86,Unhealthy for Sensitive Groups,33,44,28.21,1049.6,SR Nagar
14-11-2015 19:00,15,244,347,218,145.97,Very Unhealthy,40,64,25.54,1013.05,Kukatpally
14-11-2015 20:00,19,196,82,385,45.67,Unhealthy,17,70,2.72,982.44,Ameerpet
14-11-2015 21:00,15,197,129,498,100.24,Unhealthy,45,62,20.34,1011.84,SR Nagar
14-11-2015 22:00,19,145,290,403,25.9,Unhealthy for Sensitive Groups,33,85,7.37,999.11,Ameerpet
14-11-2015 23:00,15,248,95,434,109.34,Very Unhealthy,34,66,0.52,1030.83,Miyapur
15-11-2015 00:00,15,101,247,53,146.57,Unhealthy for Sensitive Groups,21,43,8.77,980.54,SR Nagar
15-11-2015 01:00,13,282,362,481,147.83,Very Unhealthy,34,56,13.2,989.59,Kukatpally
15-11-2015 02:00,14,210,377,243,23.3,Very Unhealthy,23,75,0.6,1004.77,Kukatpally
15-11-2015 03:00,10,217,264,102,116.46,Very Unhealthy,15,65,9.71,1007.77,Kukatpally
15-11-2015 04:00,8,177,217,145,101.32,Unhealthy,22,47,21.01,1014.15,Ameerpet
15-11-2015 05:00,9,88,204,173,121.21,Moderate,21,71,6.85,1004.73,Gachibowli
15-11-2015 06:00,9,131,137,449,53.32,Unhealthy for Sensitive Groups,32,34,14.55,1007.91,SR Nagar
15-11-2015 07:00,9,153,145,407,63.25,Unhealthy,22,64,26.63,1013.93,SR Nagar
15-11-2015 08:00,9,178,281,38,54.56,Unhealthy,15,77,0.85,1045.26,Ameerpet
15-11-2015 09:00,16,60,88,400,116.14,Moderate,25,86,23.57,1016.88,Banjara Hills
15-11-2015 10:00,18,269,184,226,122.32,Very Unhealthy,42,60,11.52,1010.12,Miyapur
15-11-2015 11:00,18,234,168,435,41.15,Very Unhealthy,39,84,16.23,983.35,Kukatpally
15-11-2015 12:00,17,266,168,39,88.05,Very Unhealthy,39,59,6.93,990.48,Kukatpally
15-11-2015 13:00,18,227,85,257,23.27,Very Unhealthy,32,24,17.37,1033.0,Miyapur
15-11-2015 14:00,14,200,237,229,6.91,Unhealthy,37,47,21.92,1047.1,Ameerpet
15-11-2015 15:00,15,208,182,467,93.46,Very Unhealthy,45,57,6.05,1006.85,Kukatpally
15-11-2015 16:00,13,271,302,56,126.83,Very Unhealthy,44,37,10.3,1047.34,Kukatpally
15-11-2015 17:00,15,91,250,171,136.45,Moderate,24,56,17.02,1002.97,Gachibowli
15-11-2015 18:00,19,148,112,385,94.95,Unhealthy for Sensitive Groups,17,46,12.5,1046.65,Ameerpet
15-11-2015 19:00,18,56,260,455,122.26,Moderate,21,44,8.79,1022.65,Banjara Hills
15-11-2015 20:00,21,193,263,153,63.61,Unhealthy,42,88,13.55,982.01,SR Nagar
15-11-2015 21:00,17,139,166,257,131.92,Unhealthy for Sensitive Groups,30,46,8.72,985.47,SR Nagar
15-11-2015 22:00,17,161,148,83,117.33,Unhealthy,40,73,9.06,1048.58,SR Nagar
15-11-2015 23:00,15,298,105,38,49.74,Very Unhealthy,30,26,18.32,1001.37,Kukatpally
16-11-2015 00:00,17,293,85,259,91.6,Very Unhealthy,39,46,14.31,980.98,Miyapur
16-11-2015 01:00,14,109,335,130,12.43,Unhealthy for Sensitive Groups,34,78,20.31,985.47,SR Nagar
16-11-2015 02:00,13,162,261,24,26.26,Unhealthy,42,50,25.12,1017.09,SR Nagar
16-11-2015 03:00,15,51,374,229,142.26,Moderate,31,87,28.29,996.0,Gachibowli
16-11-2015 04:00,12,178,339,316,6.41,Unhealthy,16,23,4.54,1032.79,SR Nagar
16-11-2015 05:00,12,97,393,321,34.47,Moderate,15,37,18.79,1041.91,Banjara Hills
16-11-2015 06:00,13,189,383,481,25.13,Unhealthy,30,82,17.47,1005.38,SR Nagar
16-11-2015 07:00,14,246,395,179,106.32,Very Unhealthy,44,71,26.01,1028.7,Kukatpally
16-11-2015 08:00,13,86,313,413,20.33,Moderate,26,82,26.88,1030.75,Gachibowli
16-11-2015 09:00,16,209,361,184,7.92,Very Unhealthy,19,64,22.82,1013.14,Miyapur
16-11-2015 10:00,26,296,286,329,139.92,Very Unhealthy,19,31,17.86,998.17,Miyapur
16-11-2015 11:00,21,58,156,126,131.55,Moderate,41,27,5.98,1033.05,Gachibowli
16-11-2015 12:00,26,282,247,358,56.98,Very Unhealthy,37,41,8.3,983.56,Kukatpally
16-11-2015 13:00,24,148,135,11,19.58,Unhealthy for Sensitive Groups,23,60,18.08,985.78,SR Nagar
16-11-2015 14:00,26,196,374,375,103.34,Unhealthy,23,60,4.18,988.19,SR Nagar
16-11-2015 15:00,22,97,160,41,133.05,Moderate,17,76,5.52,1002.26,Gachibowli
16-11-2015 16:00,24,257,246,376,146.32,Very Unhealthy,33,51,27.34,1000.88,Miyapur
16-11-2015 17:00,26,180,255,319,23.87,Unhealthy,30,74,28.69,1002.24,SR Nagar
16-11-2015 18:00,23,197,360,307,92.03,Unhealthy,30,25,0.16,986.82,SR Nagar
16-11-2015 19:00,29,201,228,167,67.43,Very Unhealthy,17,58,25.87,1009.46,Kukatpally
16-11-2015 20:00,31,103,335,274,27.73,Unhealthy for Sensitive Groups,34,28,28.14,1013.83,Ameerpet
16-11-2015 21:00,27,169,360,284,122.14,Unhealthy,38,51,15.77,1041.75,SR Nagar
16-11-2015 22:00,27,210,357,143,118.42,Very Unhealthy,36,55,13.47,1045.04,Miyapur
16-11-2015 23:00,26,201,358,465,144.87,Very Unhealthy,38,35,27.56,1003.31,Kukatpally
17-11-2015 00:00,23,165,285,363,17.4,Unhealthy,15,31,0.23,1047.31,SR Nagar
17-11-2015 01:00,21,124,109,451,39.64,Unhealthy for Sensitive Groups,38,60,25.21,1013.29,SR Nagar
17-11-2015 02:00,19,162,297,266,125.0,Unhealthy,34,86,8.9,1038.84,SR Nagar
17-11-2015 03:00,16,249,310,406,62.34,Very Unhealthy,25,77,19.23,980.45,Miyapur
17-11-2015 04:00,11,213,241,271,74.01,Very Unhealthy,31,28,9.7,985.78,Miyapur
17-11-2015 05:00,11,215,296,108,93.67,Very Unhealthy,22,36,15.69,1009.73,Miyapur
17-11-2015 06:00,15,153,307,166,64.23,Unhealthy,18,24,24.25,1007.69,Ameerpet
17-11-2015 07:00,12,133,300,203,10.13,Unhealthy for Sensitive Groups,20,45,5.44,1012.38,SR Nagar
17-11-2015 08:00,12,276,313,83,92.58,Very Unhealthy,22,20,19.92,998.52,Miyapur
17-11-2015 09:00,18,161,152,296,38.19,Unhealthy,34,20,26.95,1020.27,SR Nagar
17-11-2015 10:00,31,266,174,81,145.49,Very Unhealthy,44,54,27.03,1031.74,Miyapur
17-11-2015 11:00,42,148,174,434,105.1,Unhealthy for Sensitive Groups,17,28,26.82,989.44,SR Nagar
17-11-2015 12:00,37,202,322,393,126.89,Very Unhealthy,30,57,15.55,1018.27,Miyapur
17-11-2015 13:00,30,142,372,304,143.39,Unhealthy for Sensitive Groups,44,23,23.03,996.57,SR Nagar
17-11-2015 14:00,33,195,342,322,14.18,Unhealthy,39,71,13.41,1042.05,Ameerpet
17-11-2015 15:00,28,177,203,134,26.56,Unhealthy,17,38,13.8,1043.6,Ameerpet
17-11-2015 16:00,29,159,367,165,122.16,Unhealthy,39,24,8.52,1029.79,Ameerpet
17-11-2015 17:00,28,131,346,40,133.29,Unhealthy for Sensitive Groups,43,67,8.56,991.68,Ameerpet
17-11-2015 18:00,28,243,188,22,5.71,Very Unhealthy,32,82,1.13,1046.64,Miyapur
17-11-2015 19:00,31,103,127,80,142.06,Unhealthy for Sensitive Groups,28,57,15.94,1031.77,Ameerpet
17-11-2015 20:00,28,212,380,60,70.88,Very Unhealthy,32,71,9.26,987.18,Miyapur
17-11-2015 21:00,26,257,174,74,72.08,Very Unhealthy,16,65,5.63,1020.66,Miyapur
17-11-2015 22:00,26,238,112,54,132.42,Very Unhealthy,36,28,3.65,1023.28,Kukatpally
17-11-2015 23:00,27,218,197,122,46.98,Very Unhealthy,17,69,10.41,1021.45,Kukatpally
18-11-2015 00:00,24,277,211,62,89.61,Very Unhealthy,30,85,26.97,1017.46,Miyapur
18-11-2015 01:00,23,210,330,450,53.46,Very Unhealthy,43,57,15.49,984.87,Miyapur
18-11-2015 02:00,20,117,382,291,21.47,Unhealthy for Sensitive Groups,23,46,16.71,993.73,SR Nagar
18-11-2015 03:00,19,82,201,119,56.99,Moderate,18,39,1.63,1045.26,Gachibowli
18-11-2015 04:00,20,191,297,153,30.09,Unhealthy,15,81,15.6,1034.01,Ameerpet
18-11-2015 05:00,16,70,132,277,80.54,Moderate,18,35,20.03,1019.62,Gachibowli
18-11-2015 06:00,19,97,205,255,81.82,Moderate,15,32,4.52,1020.94,Gachibowli
18-11-2015 07:00,16,197,238,281,68.41,Unhealthy,28,39,29.51,1000.92,SR Nagar
18-11-2015 08:00,17,297,238,491,30.2,Very Unhealthy,35,43,27.45,1002.63,Miyapur
18-11-2015 09:00,19,177,362,447,22.22,Unhealthy,30,69,29.79,989.08,SR Nagar
18-11-2015 10:00,30,185,168,356,20.17,Unhealthy,34,26,10.81,1045.0,SR Nagar
18-11-2015 11:00,44,184,255,61,21.26,Unhealthy,38,48,24.67,1025.93,Ameerpet
18-11-2015 12:00,35,244,371,226,47.76,Very Unhealthy,22,24,9.86,998.82,Miyapur
18-11-2015 13:00,34,194,238,92,5.27,Unhealthy,21,54,22.47,1029.89,Ameerpet
18-11-2015 14:00,31,177,328,464,14.03,Unhealthy,17,84,28.43,1039.68,SR Nagar
18-11-2015 15:00,31,82,201,85,73.21,Moderate,31,89,4.65,1029.06,Gachibowli
18-11-2015 16:00,28,225,316,375,31.49,Very Unhealthy,15,26,4.21,999.52,Kukatpally
18-11-2015 17:00,34,253,204,161,43.19,Very Unhealthy,30,63,3.13,995.26,Miyapur
18-11-2015 18:00,37,236,394,123,56.23,Very Unhealthy,26,32,23.95,987.5,Miyapur
18-11-2015 19:00,37,164,358,67,10.75,Unhealthy,41,57,20.0,1008.14,Ameerpet
18-11-2015 20:00,34,263,171,176,36.9,Very Unhealthy,33,32,15.67,1044.81,Kukatpally
18-11-2015 21:00,31,168,184,462,117.62,Unhealthy,36,73,23.22,993.96,Ameerpet
18-11-2015 22:00,29,71,121,266,54.43,Moderate,37,63,25.5,1013.63,Gachibowli
18-11-2015 23:00,28,287,208,464,31.99,Very Unhealthy,36,32,28.49,980.7,Miyapur
19-11-2015 00:00,32,207,132,355,33.67,Very Unhealthy,28,44,6.04,1039.07,Miyapur
19-11-2015 01:00,23,87,247,97,147.79,Moderate,44,43,13.25,1023.49,Gachibowli
19-11-2015 02:00,20,279,169,198,26.53,Very Unhealthy,20,48,27.69,1002.44,Miyapur
19-11-2015 03:00,16,158,326,57,136.29,Unhealthy,20,89,13.84,988.96,SR Nagar
19-11-2015 04:00,18,100,253,71,16.68,Moderate,27,37,14.63,1024.11,Banjara Hills
19-11-2015 05:00,17,231,166,218,131.79,Very Unhealthy,33,24,28.27,1017.56,Kukatpally
19-11-2015 06:00,16,57,229,397,78.5,Moderate,36,37,22.04,1048.85,Gachibowli
19-11-2015 07:00,17,76,328,217,93.26,Moderate,22,82,16.56,1012.85,Banjara Hills
19-11-2015 08:00,18,76,194,493,40.66,Moderate,41,56,10.72,991.07,Gachibowli
19-11-2015 09:00,25,275,259,78,135.3,Very Unhealthy,41,90,27.46,1039.32,Miyapur
19-11-2015 10:00,31,70,199,78,90.14,Moderate,16,74,0.27,1042.62,Banjara Hills
19-11-2015 11:00,32,79,107,61,102.98,Moderate,35,31,9.63,987.2,Banjara Hills
19-11-2015 12:00,31,146,388,116,85.73,Unhealthy for Sensitive Groups,44,71,28.38,1037.88,SR Nagar
19-11-2015 13:00,29,77,196,55,23.16,Moderate,15,76,14.95,998.29,Gachibowli
19-11-2015 14:00,31,160,270,154,126.25,Unhealthy,42,65,18.72,1017.68,SR Nagar
19-11-2015 15:00,31,241,224,498,31.62,Very Unhealthy,29,63,15.98,1021.52,Miyapur
19-11-2015 16:00,30,274,399,94,47.33,Very Unhealthy,15,43,11.92,1042.65,Kukatpally
19-11-2015 17:00,28,246,341,39,102.08,Very Unhealthy,19,28,19.96,991.05,Kukatpally
19-11-2015 18:00,29,110,221,186,18.53,Unhealthy for Sensitive Groups,42,31,22.99,981.38,Ameerpet
19-11-2015 19:00,36,97,193,444,140.34,Moderate,43,28,10.93,1021.77,Gachibowli
19-11-2015 20:00,29,196,352,42,23.0,Unhealthy,30,41,17.72,1024.08,SR Nagar
19-11-2015 21:00,28,53,117,374,101.74,Moderate,33,36,2.48,1047.57,Banjara Hills
19-11-2015 22:00,30,84,276,480,97.09,Moderate,18,52,16.43,987.0,Gachibowli
19-11-2015 23:00,29,241,92,323,106.21,Very Unhealthy,17,66,22.43,1008.54,Kukatpally
20-11-2015 00:00,24,98,191,371,67.84,Moderate,31,34,17.56,1029.78,Gachibowli
20-11-2015 01:00,20,66,216,358,60.43,Moderate,31,52,26.35,1018.92,Banjara Hills
20-11-2015 02:00,15,221,251,243,146.76,Very Unhealthy,26,34,8.59,1046.78,Kukatpally
20-11-2015 03:00,14,269,206,176,123.49,Very Unhealthy,42,46,14.75,986.21,Kukatpally
20-11-2015 04:00,13,207,98,239,75.39,Very Unhealthy,44,80,2.62,990.23,Miyapur
20-11-2015 05:00,8,270,287,258,31.43,Very Unhealthy,43,87,21.0,1022.99,Kukatpally
20-11-2015 06:00,12,95,237,208,134.13,Moderate,28,67,13.29,1024.02,Banjara Hills
20-11-2015 07:00,14,166,239,46,99.07,Unhealthy,35,27,15.91,1012.59,SR Nagar
20-11-2015 08:00,15,55,319,464,24.69,Moderate,20,25,3.85,1031.81,Banjara Hills
20-11-2015 09:00,20,148,158,24,31.55,Unhealthy for Sensitive Groups,17,82,29.92,1003.42,Ameerpet
20-11-2015 10:00,26,173,276,454,83.42,Unhealthy,42,21,23.16,999.17,SR Nagar
20-11-2015 11:00,26,282,199,102,78.03,Very Unhealthy,23,41,12.02,993.15,Miyapur
20-11-2015 12:00,26,86,327,275,64.35,Moderate,19,40,17.1,1022.46,Banjara Hills
20-11-2015 13:00,21,73,218,285,66.9,Moderate,38,25,18.56,1036.31,Banjara Hills
20-11-2015 14:00,26,142,305,131,29.97,Unhealthy for Sensitive Groups,43,89,28.82,982.09,Ameerpet
20-11-2015 15:00,29,290,162,246,42.04,Very Unhealthy,31,32,23.05,991.24,Kukatpally
20-11-2015 16:00,20,95,105,146,76.44,Moderate,28,20,10.49,1039.69,Gachibowli
20-11-2015 17:00,22,230,207,207,14.24,Very Unhealthy,35,41,29.33,981.55,Kukatpally
20-11-2015 18:00,25,144,302,285,56.14,Unhealthy for Sensitive Groups,45,43,9.05,983.1,Ameerpet
20-11-2015 19:00,27,148,123,73,35.5,Unhealthy for Sensitive Groups,17,83,17.31,1016.06,SR Nagar
20-11-2015 20:00,26,237,163,350,30.32,Very Unhealthy,42,60,21.02,1005.69,Kukatpally
20-11-2015 21:00,24,274,104,129,26.26,Very Unhealthy,15,41,8.13,1033.89,Miyapur
20-11-2015 22:00,25,165,299,144,25.33,Unhealthy,34,80,28.69,1025.66,SR Nagar
20-11-2015 23:00,21,240,372,111,28.26,Very Unhealthy,45,31,6.48,993.12,Miyapur
21-11-2015 00:00,17,262,283,73,59.25,Very Unhealthy,43,23,13.25,1003.66,Kukatpally
21-11-2015 01:00,16,209,272,313,19.71,Very Unhealthy,35,31,5.4,986.07,Kukatpally
21-11-2015 02:00,15,264,81,235,135.07,Very Unhealthy,37,52,26.25,986.6,Kukatpally
21-11-2015 03:00,15,210,281,312,77.2,Very Unhealthy,15,40,6.65,1048.7,Kukatpally
21-11-2015 04:00,15,116,111,201,78.19,Unhealthy for Sensitive Groups,17,71,1.04,982.72,SR Nagar
21-11-2015 05:00,8,177,168,332,35.61,Unhealthy,32,66,1.17,992.71,Ameerpet
21-11-2015 06:00,12,67,281,182,130.74,Moderate,39,78,12.41,1007.79,Banjara Hills
21-11-2015 07:00,13,74,257,282,125.08,Moderate,24,66,15.68,1021.41,Banjara Hills
21-11-2015 08:00,12,283,272,444,9.97,Very Unhealthy,45,75,1.25,1046.73,Miyapur
21-11-2015 09:00,16,272,239,436,111.2,Very Unhealthy,36,32,2.79,1007.21,Miyapur
21-11-2015 10:00,18,103,372,203,31.72,Unhealthy for Sensitive Groups,40,63,2.92,992.96,Ameerpet
21-11-2015 11:00,17,107,283,371,85.56,Unhealthy for Sensitive Groups,17,54,20.06,1014.25,Ameerpet
21-11-2015 12:00,18,116,320,135,131.23,Unhealthy for Sensitive Groups,22,48,8.99,1034.0,Ameerpet
21-11-2015 13:00,15,153,194,213,140.44,Unhealthy,28,75,16.88,998.17,Ameerpet
21-11-2015 14:00,21,223,289,406,31.75,Very Unhealthy,38,24,2.21,991.84,Miyapur
21-11-2015 15:00,18,73,301,239,141.24,Moderate,32,86,26.76,1030.08,Banjara Hills
21-11-2015 16:00,17,163,261,493,15.09,Unhealthy,29,72,9.13,1016.45,Ameerpet
21-11-2015 17:00,17,81,338,341,136.85,Moderate,36,79,23.35,1027.85,Gachibowli
21-11-2015 18:00,19,224,119,36,116.99,Very Unhealthy,37,25,24.8,1005.55,Miyapur
21-11-2015 19:00,22,135,139,99,137.5,Unhealthy for Sensitive Groups,16,67,29.64,1036.97,Ameerpet
21-11-2015 20:00,18,200,90,56,58.09,Unhealthy,45,54,22.23,1009.73,Ameerpet
21-11-2015 21:00,17,243,199,124,141.41,Very Unhealthy,41,37,13.28,1026.01,Miyapur
21-11-2015 22:00,22,176,121,49,123.68,Unhealthy,24,30,4.58,1006.8,Ameerpet
21-11-2015 23:00,17,204,269,78,52.61,Very Unhealthy,16,70,1.44,1019.8,Kukatpally
22-11-2015 00:00,15,283,202,169,54.15,Very Unhealthy,40,42,26.59,1019.59,Miyapur
22-11-2015 01:00,15,179,268,109,56.8,Unhealthy,31,66,13.4,1035.84,Ameerpet
22-11-2015 02:00,11,267,331,310,90.37,Very Unhealthy,22,78,22.5,986.88,Miyapur
22-11-2015 03:00,12,66,171,367,31.38,Moderate,15,76,14.89,995.81,Gachibowli
22-11-2015 04:00,11,153,292,253,67.86,Unhealthy,23,75,26.39,1000.48,SR Nagar
22-11-2015 05:00,8,210,397,345,14.81,Very Unhealthy,25,46,22.49,1015.5,Kukatpally
22-11-2015 06:00,11,186,281,339,56.96,Unhealthy,36,54,2.56,1043.58,SR Nagar
22-11-2015 07:00,9,92,347,389,101.68,Moderate,30,74,22.56,1035.93,Banjara Hills
22-11-2015 08:00,8,295,234,46,90.47,Very Unhealthy,21,28,8.0,1038.65,Miyapur
22-11-2015 09:00,15,225,274,152,50.9,Very Unhealthy,43,37,23.19,1004.1,Miyapur
22-11-2015 10:00,18,88,107,340,42.29,Moderate,24,63,28.46,1003.41,Gachibowli
22-11-2015 11:00,18,270,273,274,52.43,Very Unhealthy,37,40,27.9,1028.78,Kukatpally
22-11-2015 12:00,20,219,302,91,15.08,Very Unhealthy,40,75,3.75,1040.09,Miyapur
22-11-2015 13:00,20,296,186,234,42.35,Very Unhealthy,17,67,1.64,1047.11,Miyapur
22-11-2015 14:00,20,75,228,320,107.67,Moderate,32,20,23.31,1005.39,Gachibowli
22-11-2015 15:00,15,148,214,146,30.92,Unhealthy for Sensitive Groups,39,46,21.3,1023.99,SR Nagar
22-11-2015 16:00,16,99,174,329,25.04,Moderate,38,64,5.29,1029.11,Banjara Hills
22-11-2015 17:00,16,202,349,50,127.68,Very Unhealthy,27,82,20.54,1043.2,Kukatpally
22-11-2015 18:00,21,201,205,280,39.3,Very Unhealthy,42,77,0.46,1031.59,Kukatpally
22-11-2015 19:00,27,62,397,45,41.41,Moderate,40,59,18.93,1009.76,Gachibowli
22-11-2015 20:00,26,109,91,429,72.14,Unhealthy for Sensitive Groups,21,82,24.97,1033.77,Ameerpet
22-11-2015 21:00,24,299,373,74,73.43,Very Unhealthy,39,57,19.26,1011.44,Kukatpally
22-11-2015 22:00,20,184,374,421,32.0,Unhealthy,18,48,1.96,1049.35,SR Nagar
22-11-2015 23:00,20,106,83,42,85.64,Unhealthy for Sensitive Groups,27,59,29.73,1005.57,Ameerpet
23-11-2015 00:00,21,85,383,74,105.88,Moderate,34,38,10.68,985.13,Gachibowli
23-11-2015 01:00,14,222,395,447,75.25,Very Unhealthy,15,75,11.41,1029.72,Miyapur
23-11-2015 02:00,16,69,247,132,134.84,Moderate,22,63,2.54,1000.91,Banjara Hills
23-11-2015 03:00,14,114,87,399,148.78,Unhealthy for Sensitive Groups,28,84,5.01,1029.41,SR Nagar
23-11-2015 04:00,11,57,203,392,81.65,Moderate,30,32,8.14,985.31,Gachibowli
23-11-2015 05:00,11,287,393,340,146.04,Very Unhealthy,28,49,23.98,1049.1,Kukatpally
23-11-2015 06:00,9,193,264,185,98.74,Unhealthy,26,68,20.75,1035.72,SR Nagar
